NUM_DRIVERS: 150
NUM_TASKS: 100
PENALTY: 25%
UTILITY: 40%
DRIVERS
ID             X              Y              
36             53.77          55.37          64.2577        80.3221        
37             9.33           126.2          94.3795        117.974        
38             170.79         169.94         99.513         124.391        
39             140.47         48.66          65.3729        81.7161        
40             77.63          48.27          56.3596        70.4496        
41             154.83         3.15           111.294        139.117        
42             127.42         88.59          29.6992        37.124         
43             83.35          72.27          32.3446        40.4308        
44             75.02          72.28          37.3149        46.6436        
45             18.71          120.42         83.8155        104.769        
46             75.11          182.93         86.5846        108.231        
47             32.64          60.33          78.1734        97.7167        
48             96.2           107.14         8.08824        10.1103        
49             72.12          69.3           41.4703        51.8379        
50             158.47         126.15         64.0513        80.0641        
51             85.3           189.65         90.8472        113.559        
52             105.64         162.97         63.2221        79.0276        
53             106.56         1.39           98.828         123.535        
54             32.06          76.15          72.0046        90.0058        
55             113.77         152.66         54.4306        68.0382        
56             75.82          36.36          68.0788        85.0985        
57             172.52         23.22          105.614        132.018        
58             67.51          60.45          51.184         63.98          
59             195.58         86.35          96.5498        120.687        
60             187.1          15.45          121.388        151.735        
61             182.74         83.73          84.3245        105.406        
62             8.69           193.13         130.425        163.031        
63             94.9           40.32          59.8975        74.8719        
64             138.78         85.03          41.5691        51.9614        
65             27.15          158.88         93.6695        117.087        
66             148.31         92.21          48.934         61.1675        
67             87.66          130.33         32.7442        40.9303        
68             2.11           140.68         106.006        132.508        
69             176.95         20.83          110.405        138.006        
70             119.74         11.59          90.587         113.234        
71             196.57         131.87         101.693        127.116        
72             115.51         102.01         15.6397        19.5496        
73             191.41         186.1          125.575        156.968        
74             65.58          183.83         90.6212        113.277        
75             71.72          187.7          92.1469        115.184        
76             95.24          185.76         85.892         107.365        
77             102.59         169.84         69.888         87.36          
78             2.28           137.86         104.798        130.997        
79             199.82         23.5           125.763        157.204        
80             76.84          128.94         37.0663        46.3329        
81             131.63         97.55          31.7247        39.6559        
82             23.36          108.48         77.1077        96.3846        
83             103.85         125.46         25.7494        32.1868        
84             106.45         29.85          70.4459        88.0574        
85             36.28          92.58          64.1506        80.1882        
86             46.15          75.58          59.1283        73.9104        
87             78.55          10.18          92.3457        115.432        
88             151.49         111.17         52.6877        65.8596        
89             131.43         98.86          31.4507        39.3133        
90             50.42          10.1           102.665        128.332        
91             31.83          111.73         69.1718        86.4648        
92             79.2           178.8          81.499         101.874        
93             199.38         159.07         115.61         144.512        
94             104.42         118.08         18.6124        23.2655        
95             26.25          181.23         109.715        137.144        
96             73.84          172.82         77.3763        96.7204        
97             133.49         45.13          64.2829        80.3537        
98             55.65          44.5           71.0435        88.8043        
99             57.16          9.37           100.245        125.306        
100            82.15          68.06          36.5894        45.7368        
ALPHA
0.191903       0.294784       0.280887       0.343276       0.38483        0.317715       0.260554       0.399955       0.342839       0.39995        0.286153       0.256165       0.309513       0.253132       0.368574       0.208356       0.39887        0.220659       0.398298       0.28031        0.397882       0.248566       0.25635        0.295716       0.375713       0.281121       0.304323       0.252308       0.251296       0.241657       0.399552       0.342874       0.347164       0.347334       0.394636       0.33858        0.323527       0.293544       0.266042       0.288945       0.339569       0.399813       0.295696       0.291528       0.331971       0.290946       0.28879        0.388072       0.384069       0.334626       0.292841       0.329531       0.287243       0.351264       0.286298       0.398379       0.356023       0.122918       0.39844        0.301761       0.339323       0.399804       0.332729       0.337367       0.281762       0.204757       0.340501       0.290475       0.300134       0.29515        0.287276       0.378587       0.383688       0.399838       0.303324       0.34638        0.280755       0.319798       0.297713       0.271136       0.39627        0.300684       0.254465       0.290411       0.267984       0.231626       0.315603       0.370795       0.309066       0.399354       0.358738       0.256049       0.368994       0.284667       0.319054       0.339268       0.229921       0.140876       0.332033       0.236694       0.258994       0.372664       0.281813       0.39797        0.273778       0.263801       0.278538       0.299603       0.286933       0.399866       0.289621       0.323999       0.204162       0.393586       0.236029       0.356291       0.334567       0.35632        0.26268        0.267026       0.144063       0.245238       0.304906       0.346418       0.393285       0.396857       0.359544       0.34795        0.303462       0.214203       0.278382       0.274358       0.221272       0.272524       0.197156       0.286918       0.326652       0.363886       0.271045       0.229659       0.399995       0.399993       0.313373       0.363759       0.284174       0.340801       0.293745       0.240456       0.274343       0.179026       
0.157677       0.326672       0.267553       0.270609       0.29634        0.332437       0.192301       0.353688       0.256658       0.256005       0.244824       0.207668       0.366198       0.230219       0.272039       0.150611       0.317854       0.186799       0.368852       0.252877       0.372685       0.221852       0.198674       0.255496       0.395417       0.254419       0.362266       0.178064       0.132559       0.208941       0.323118       0.263993       0.250305       0.250388       0.309639       0.237469       0.246419       0.333195       0.164963       0.262692       0.365294       0.294071       0.257492       0.270095       0.368179       0.251622       0.284023       0.260895       0.275009       0.256929       0.209653       0.352889       0.262898       0.387743       0.228957       0.339816       0.396698       0.0943244      0.338985       0.303897       0.381651       0.339121       0.255875       0.374836       0.244027       0.144299       0.258626       0.278592       0.2657         0.235458       0.296499       0.363803       0.287579       0.361627       0.221173       0.250366       0.20962        0.195236       0.264198       0.282753       0.264719       0.309977       0.241507       0.277306       0.267486       0.156834       0.331768       0.394658       0.329601       0.299972       0.229459       0.267958       0.276803       0.277791       0.347978       0.259283       0.156664       0.112716       0.365337       0.225535       0.245748       0.261053       0.250728       0.30637        0.301244       0.260025       0.284605       0.194172       0.224076       0.365517       0.199977       0.343963       0.165316       0.382506       0.247188       0.267761       0.26196        0.39264        0.212425       0.127494       0.100975       0.236379       0.218401       0.3854         0.363906       0.313489       0.397594       0.253603       0.208395       0.183769       0.253747       0.198472       0.209162       0.247371       0.115414       0.23709        0.216062       0.396955       0.16539        0.21936        0.362727       0.343723       0.245051       0.199495       0.180582       0.177614       0.257075       0.107647       0.252611       0.138968       
0.0932514      0.155373       0.16868        0.293526       0.394851       0.200634       0.162695       0.370757       0.293569       0.183686       0.189179       0.155452       0.153544       0.14196        0.356953       0.111081       0.357845       0.116018       0.333859       0.175566       0.333873       0.139111       0.157472       0.20184        0.239128       0.176229       0.146695       0.152374       0.109239       0.134931       0.348193       0.293472       0.30191        0.302292       0.393078       0.280418       0.254881       0.147963       0.153616       0.186168       0.225123       0.238301       0.200984       0.187106       0.201841       0.194843       0.173572       0.144609       0.398371       0.276251       0.203191       0.211395       0.182933       0.227977       0.194068       0.388538       0.221511       0.0460603      0.387447       0.186633       0.204137       0.3621         0.272425       0.207964       0.182049       0.107857       0.288558       0.180214       0.205693       0.20688        0.162282       0.199085       0.394713       0.358734       0.219707       0.300269       0.187821       0.211835       0.201785       0.140848       0.264498       0.180053       0.137867       0.180859       0.145258       0.129787       0.196273       0.219051       0.18326        0.306184       0.297099       0.123182       0.357621       0.169565       0.190451       0.285892       0.128556       0.0529393      0.205109       0.118507       0.142949       0.368036       0.179214       0.355045       0.132745       0.142556       0.153508       0.200843       0.195816       0.364744       0.196046       0.205853       0.104356       0.306702       0.0917068      0.324801       0.27565        0.233565       0.163166       0.0968167      0.0650379      0.125684       0.221267       0.152991       0.270101       0.381006       0.229233       0.304324       0.215322       0.108976       0.171755       0.178897       0.104264       0.164887       0.0906287      0.193056       0.246968       0.2043         0.155697       0.111039       0.37109        0.346829       0.236494       0.188175       0.177639       0.0878545      0.197599       0.0737768      0.165307       0.0863921      
0.129907       0.270237       0.231663       0.258549       0.295678       0.294398       0.172481       0.363574       0.245502       0.2491         0.219436       0.182889       0.300791       0.19558        0.266303       0.13046        0.325486       0.156947       0.38125        0.222464       0.384611       0.188734       0.17645        0.230788       0.399355       0.223835       0.291374       0.159454       0.117717       0.178306       0.332086       0.252373       0.240251       0.240364       0.313659       0.226205       0.231727       0.270339       0.149397       0.232919       0.33307        0.299233       0.232234       0.239023       0.328904       0.22614        0.245837       0.245878       0.272816       0.243846       0.193003       0.316593       0.232236       0.360703       0.207602       0.347176       0.374825       0.0724927      0.346459       0.265848       0.345371       0.349125       0.242427       0.338408       0.217186       0.125182       0.246815       0.243747       0.239971       0.215234       0.251047       0.387976       0.286204       0.372526       0.205046       0.240167       0.190701       0.181969       0.237876       0.231115       0.26241        0.268475       0.201901       0.242936       0.222842       0.139008       0.292376       0.398843       0.285808       0.305765       0.220103       0.211328       0.271217       0.239715       0.30474        0.247131       0.138644       0.0855893      0.327036       0.182996       0.206811       0.255652       0.221747       0.312116       0.238035       0.216519       0.238542       0.179587       0.203912       0.375667       0.183879       0.306439       0.138734       0.393914       0.174082       0.259209       0.248378       0.369616       0.188273       0.112203       0.0842322      0.193249       0.202843       0.38513        0.381316       0.319094       0.378725       0.243628       0.193454       0.152452       0.222087       0.180162       0.165898       0.215286       0.100831       0.214023       0.203527       0.395408       0.150091       0.175486       0.372404       0.355225       0.228054       0.186594       0.165361       0.146031       0.231155       0.0926461      0.219351       0.115559       
0.111415       0.165287       0.398668       0.182929       0.146917       0.296256       0.133388       0.169944       0.154173       0.0819527      0.247761       0.181663       0.129764       0.260928       0.140683       0.0997348      0.132067       0.159588       0.166747       0.313619       0.171814       0.239809       0.154707       0.262264       0.150527       0.319176       0.122599       0.113278       0.0569073      0.207548       0.132752       0.168821       0.137191       0.137106       0.139798       0.127685       0.164213       0.143125       0.0839322      0.32967        0.269104       0.0992815      0.271547       0.360548       0.20968        0.261861       0.349929       0.0744157      0.121627       0.168343       0.130998       0.269354       0.340121       0.211316       0.188272       0.166865       0.176026       0.0397029      0.164859       0.338349       0.1879         0.149765       0.169385       0.208042       0.259296       0.091345       0.161796       0.399819       0.293403       0.189311       0.237583       0.108616       0.137112       0.172146       0.140697       0.138286       0.146092       0.0902606      0.296228       0.174793       0.0960358      0.283365       0.233401       0.399514       0.220137       0.0933334      0.282507       0.136773       0.24208        0.112495       0.100868       0.134339       0.147259       0.352289       0.223536       0.165259       0.0942665      0.0458122      0.222532       0.159856       0.257883       0.12098        0.293952       0.12443        0.133813       0.221812       0.223897       0.10083        0.172672       0.181866       0.11719        0.278618       0.126486       0.170047       0.0742738      0.153092       0.180011       0.204701       0.184496       0.0502034      0.0578869      0.17739        0.133505       0.0955376      0.134322       0.136673       0.181234       0.141435       0.118042       0.147701       0.329023       0.130141       0.123571       0.315937       0.0560772      0.214292       0.109386       0.131213       0.0819731      0.137849       0.182659       0.147386       0.17918        0.0758061      0.0932144      0.051369       0.277145       0.04084        0.342575       0.0932841      
0.10443        0.124744       0.201091       0.26524        0.171194       0.190892       0.23279        0.176449       0.213006       0.0857131      0.349523       0.293011       0.107956       0.173115       0.173381       0.14387        0.140746       0.144095       0.165287       0.25488        0.169161       0.175689       0.301595       0.366196       0.136452       0.253678       0.102914       0.179718       0.0681379      0.180794       0.140093       0.239757       0.180349       0.180109       0.154359       0.168667       0.250983       0.1131         0.11152        0.272735       0.191913       0.103018       0.355222       0.257463       0.157423       0.349882       0.191162       0.0755836      0.139216       0.247403       0.2021         0.185871       0.259227       0.166536       0.377394       0.179382       0.146968       0.0381162      0.177056       0.196839       0.14827        0.156934       0.251526       0.158679       0.314319       0.130647       0.22903        0.217461       0.345591       0.358321       0.153771       0.104266       0.159282       0.175174       0.217282       0.182659       0.254093       0.112214       0.334548       0.124953       0.103549       0.175877       0.148427       0.221633       0.142926       0.137344       0.183684       0.124576       0.163468       0.119108       0.119843       0.103753       0.182778       0.189023       0.159241       0.236705       0.139551       0.0431367      0.164066       0.116346       0.157169       0.143378       0.276995       0.133674       0.105376       0.143094       0.146326       0.135025       0.329393       0.184861       0.171957       0.186929       0.129418       0.162149       0.0665307      0.200781       0.270413       0.164955       0.333279       0.057587       0.06753        0.124392       0.199513       0.0893466      0.131067       0.148487       0.151637       0.187052       0.167165       0.125675       0.237351       0.213377       0.0969157      0.224698       0.0708304      0.396784       0.141967       0.118707       0.107064       0.10478        0.187487       0.152235       0.298226       0.0855554      0.124916       0.0524112      0.341749       0.0457704      0.215734       0.0992865      
0.0631567      0.106588       0.123419       0.243998       0.381127       0.148826       0.11548        0.300828       0.232849       0.100038       0.142923       0.112519       0.101597       0.101128       0.287619       0.0754659      0.228411       0.0805772      0.249589       0.130482       0.253134       0.0989571      0.11319        0.154878       0.162024       0.13105        0.0963403      0.105155       0.0633983      0.0957226      0.222859       0.239586       0.226957       0.227193       0.287745       0.199509       0.198474       0.0996331      0.0964519      0.140108       0.169086       0.131332       0.154131       0.140726       0.144741       0.148282       0.126929       0.0821971      0.231847       0.220967       0.145316       0.156946       0.137043       0.166227       0.145737       0.334148       0.15567        0.0292499      0.328865       0.137904       0.144226       0.263823       0.217328       0.149469       0.136479       0.0725632      0.23144        0.133646       0.158718       0.157297       0.115363       0.121472       0.31452        0.284358       0.160949       0.22672        0.136582       0.123279       0.15496        0.0970835      0.135303       0.130944       0.0970165      0.134346       0.102012       0.0867605      0.144529       0.143975       0.132025       0.169324       0.158023       0.0828084      0.301993       0.123589       0.136749       0.230021       0.0861778      0.0336406      0.148476       0.081185       0.101266       0.228932       0.133886       0.210633       0.0889044      0.100083       0.10825        0.129342       0.146196       0.300613       0.135549       0.152605       0.0715949      0.224404       0.058035       0.266461       0.223457       0.170013       0.119003       0.0550942      0.0425231      0.0867282      0.159758       0.0939726      0.174494       0.259843       0.162601       0.233679       0.148535       0.0749824      0.126941       0.127078       0.070105       0.120881       0.0559679      0.14588        0.159251       0.133052       0.0962237      0.0752237      0.311666       0.244092       0.183829       0.0980058      0.113018       0.0511307      0.150948       0.042517       0.121063       0.0581137      
0.268777       0.330432       0.39088        0.264111       0.236481       0.390525       0.219122       0.266775       0.238178       0.162867       0.317021       0.274739       0.270568       0.369455       0.227333       0.186668       0.22638        0.306393       0.268188       0.356885       0.273401       0.354614       0.24502        0.324045       0.265254       0.359099       0.26193        0.195258       0.114263       0.326389       0.227987       0.251787       0.221533       0.221459       0.232187       0.210823       0.246849       0.302167       0.15499        0.361197       0.372623       0.188489       0.329685       0.373385       0.343372       0.324857       0.399303       0.15449        0.209259       0.250937       0.213473       0.377241       0.366066       0.333621       0.270845       0.261218       0.301338       0.11255        0.259414       0.399718       0.321482       0.246663       0.251805       0.338974       0.32609        0.173082       0.24523        0.392027       0.341236       0.270446       0.38882        0.210902       0.22616        0.270506       0.223699       0.222607       0.230623       0.164902       0.343144       0.366123       0.180481       0.393905       0.396425       0.39015        0.396264       0.170137       0.387753       0.251384       0.376643       0.203754       0.181083       0.328724       0.234016       0.398359       0.360618       0.248352       0.171762       0.131118       0.352094       0.399095       0.394915       0.206654       0.346373       0.216971       0.305289       0.398799       0.39006        0.177821       0.256523       0.279042       0.197729       0.383044       0.259384       0.27541        0.188142       0.238231       0.261218       0.325939       0.274267       0.1038         0.130348       0.399057       0.216033       0.199299       0.23809        0.229957       0.3044         0.225958       0.198713       0.321707       0.364714       0.213547       0.382115       0.36277        0.112738       0.292413       0.189277       0.24719        0.152257       0.389987       0.278881       0.245532       0.260386       0.147509       0.167736       0.11436        0.333381       0.08733        0.372668       0.210856       
0.077089       0.12161        0.143685       0.311763       0.361749       0.166634       0.149945       0.290862       0.318671       0.120569       0.172677       0.139137       0.115895       0.120031       0.399995       0.0964577      0.242378       0.0977459      0.251254       0.154378       0.254012       0.118125       0.143008       0.186057       0.175372       0.154849       0.11041        0.138919       0.0843824      0.115395       0.236266       0.315024       0.334188       0.334794       0.291137       0.298474       0.262188       0.114076       0.133397       0.164941       0.185013       0.153117       0.184459       0.164455       0.160082       0.17816        0.146244       0.0986367      0.277835       0.290987       0.19704        0.173581       0.161035       0.180266       0.182607       0.315101       0.169488       0.035771       0.311298       0.157038       0.158975       0.264791       0.285474       0.164518       0.164038       0.0934445      0.309706       0.154697       0.18832        0.197818       0.132221       0.137858       0.340194       0.278444       0.217588       0.331565       0.178275       0.175112       0.183771       0.112289       0.162716       0.148775       0.114069       0.155685       0.118488       0.114921       0.16206        0.158492       0.148761       0.192674       0.219323       0.0965859      0.399233       0.1429         0.152826       0.305155       0.113783       0.0409333      0.164026       0.095893       0.118905       0.311439       0.159161       0.230871       0.102865       0.116626       0.124797       0.184891       0.185942       0.291131       0.187322       0.169737       0.0878744      0.230443       0.0689059      0.363963       0.287931       0.183523       0.147491       0.071745       0.0536688      0.102035       0.219506       0.108737       0.18853        0.268972       0.176044       0.337547       0.209771       0.0906236      0.14974        0.168392       0.0832175      0.142984       0.0742808      0.179404       0.236791       0.147874       0.133417       0.0890052      0.299537       0.249088       0.235888       0.126557       0.158872       0.0626057      0.180289       0.0545949      0.142518       0.071917       
0.0741352      0.177997       0.163077       0.168845       0.174633       0.239317       0.102628       0.241018       0.15035        0.0990413      0.148919       0.115286       0.168819       0.127127       0.1552         0.0739085      0.175588       0.0947116      0.256249       0.153998       0.267244       0.12126        0.108264       0.159974       0.266398       0.155433       0.155171       0.0914707      0.0558677      0.112477       0.179201       0.160007       0.140153       0.140171       0.178126       0.128813       0.145351       0.16409        0.0781522      0.164856       0.303539       0.127418       0.161922       0.171753       0.282063       0.155744       0.1778         0.0891714      0.144708       0.15434        0.113425       0.273127       0.164293       0.356791       0.133891       0.223876       0.369938       0.03484        0.221502       0.201767       0.302117       0.208015       0.153747       0.301112       0.147553       0.0698447      0.154004       0.176807       0.170605       0.13956        0.177108       0.15336        0.162611       0.252486       0.122748       0.140625       0.11577        0.0923466      0.168712       0.147802       0.117266       0.202104       0.130578       0.175995       0.147503       0.0768652      0.235135       0.226463       0.220463       0.145825       0.111015       0.122498       0.161589       0.170934       0.244474       0.155419       0.0769223      0.0408837      0.283427       0.110411       0.135844       0.13762        0.152964       0.161772       0.137792       0.142082       0.162605       0.0966661      0.129017       0.266235       0.104637       0.256823       0.0810657      0.281189       0.0775482      0.157852       0.160895       0.378428       0.119445       0.0507359      0.0446761      0.119514       0.119393       0.125787       0.204116       0.1777         0.399549       0.143882       0.10947        0.090599       0.153703       0.106274       0.0944085      0.146785       0.050604       0.141746       0.110148       0.21069        0.0775884      0.102438       0.262909       0.209061       0.146716       0.083745       0.0879126      0.0561843      0.161252       0.0410208      0.150782       0.0647338      
0.0769148      0.125269       0.144096       0.289272       0.394465       0.169992       0.143381       0.317386       0.289535       0.127647       0.168532       0.135655       0.120479       0.119975       0.373962       0.0939793      0.269727       0.0972262      0.27288        0.152929       0.275165       0.117766       0.138174       0.181407       0.186725       0.153476       0.114703       0.132663       0.0839748      0.114543       0.261982       0.289631       0.297488       0.297949       0.327801       0.267186       0.242989       0.117833       0.127868       0.163297       0.190487       0.164766       0.180224       0.163462       0.165828       0.174056       0.147481       0.103584       0.316287       0.268448       0.18415        0.178212       0.159767       0.187971       0.175236       0.344598       0.178059       0.0362212      0.341164       0.158927       0.165624       0.292527       0.26382        0.170776       0.160837       0.0909321      0.283517       0.155079       0.184522       0.188896       0.134663       0.146739       0.38553        0.302955       0.202415       0.295726       0.169          0.170299       0.180329       0.114695       0.175228       0.151354       0.114924       0.155912       0.120198       0.110499       0.165505       0.168424       0.152375       0.211069       0.225045       0.098831       0.374275       0.143962       0.157364       0.280243       0.109495       0.0415476      0.169608       0.0970255      0.119681       0.34537        0.157076       0.25686        0.105802       0.118118       0.126966       0.173558       0.177366       0.315053       0.175023       0.173801       0.0871526      0.248275       0.0708961      0.330008       0.267538       0.191954       0.143362       0.0724322      0.0531194      0.103268       0.203373       0.114265       0.203832       0.301635       0.185087       0.301722       0.194176       0.0905206      0.148772       0.1594         0.0843719      0.142147       0.0728215      0.173518       0.218989       0.156633       0.128321       0.090224       0.324031       0.274298       0.221797       0.131165       0.15069        0.0647012      0.176503       0.0552865      0.142071       0.071378       
0.0654797      0.135731       0.136579       0.176995       0.202531       0.184897       0.0995608      0.30864        0.160246       0.102779       0.136615       0.106402       0.132733       0.108685       0.173429       0.0696419      0.21081        0.0833118      0.34484        0.134877       0.360114       0.104732       0.102389       0.147308       0.260305       0.135881       0.12414        0.0895422      0.056024       0.0987625      0.216487       0.169146       0.151354       0.151413       0.212422       0.13779        0.149524       0.127096       0.079096       0.14463        0.225211       0.138199       0.14821        0.148598       0.198501       0.142511       0.145382       0.0888558      0.164458       0.161037       0.114646       0.204137       0.143084       0.242453       0.128264       0.278093       0.236204       0.0311617      0.275347       0.162125       0.204948       0.261502       0.159832       0.208622       0.133548       0.0662813      0.162852       0.148086       0.154958       0.135261       0.139245       0.154849       0.187255       0.329129       0.124826       0.151649       0.113932       0.0967189      0.152488       0.117158       0.127667       0.158532       0.108686       0.148001       0.119158       0.0750345      0.180515       0.214348       0.166893       0.165996       0.120081       0.0990629      0.18067        0.140493       0.179294       0.163684       0.0748837      0.0363273      0.201809       0.0918739      0.11316        0.153685       0.135645       0.190004       0.109611       0.115683       0.129154       0.0999106      0.12525        0.343202       0.106354       0.1946         0.0724312      0.391922       0.0672702      0.172123       0.166554       0.254244       0.111026       0.050625       0.0413325      0.0987763      0.122233       0.116434       0.243436       0.213078       0.250406       0.155383       0.112865       0.0789483      0.133284       0.105152       0.0792269      0.127128       0.0496897      0.133246       0.116491       0.191162       0.0788228      0.0854132      0.33604        0.264818       0.147103       0.0873713      0.089912       0.0539454      0.146691       0.0403405      0.129299       0.0583603      
0.090422       0.144287       0.163276       0.313732       0.396537       0.190309       0.167433       0.337229       0.319843       0.159199       0.189943       0.155985       0.140234       0.137727       0.389523       0.111461       0.306383       0.113125       0.297923       0.172838       0.299267       0.135413       0.159864       0.203083       0.212744       0.173381       0.133971       0.157227       0.107404       0.132093       0.297952       0.316358       0.334864       0.33535        0.354761       0.311753       0.272178       0.136602       0.159739       0.183572       0.211472       0.201445       0.201699       0.183574       0.187108       0.195469       0.166809       0.127731       0.368189       0.296554       0.215293       0.198974       0.179844       0.210145       0.19892        0.359912       0.201313       0.0435573      0.357538       0.178731       0.187542       0.320083       0.291901       0.192354       0.181661       0.108438       0.312202       0.174724       0.205785       0.213407       0.153562       0.174004       0.393351       0.324414       0.233825       0.332511       0.195393       0.22389        0.201453       0.132356       0.220248       0.171021       0.132222       0.175599       0.138013       0.132866       0.185773       0.194293       0.172391       0.253808       0.315516       0.115188       0.387809       0.163122       0.177902       0.308368       0.131417       0.0498774      0.190789       0.11275        0.137346       0.399633       0.177332       0.298553       0.123194       0.135736       0.145348       0.215371       0.20217        0.333628       0.208391       0.194357       0.10211        0.273792       0.0845916      0.355237       0.293831       0.214482       0.164418       0.0925044      0.063765       0.119606       0.23679        0.136282       0.234417       0.334283       0.208442       0.336194       0.231812       0.105588       0.168387       0.186556       0.098769       0.161433       0.0906419      0.196024       0.272634       0.181646       0.161684       0.105276       0.341162       0.303797       0.248536       0.171862       0.187669       0.0799704      0.197769       0.069871       0.161265       0.0843869      
