NUM_DRIVERS: 150
NUM_TASKS: 100
PENALTY: 20%
UTILITY: 50%
DRIVERS
ID             X              Y              
54             54.98          133.55         56.1463        67.3755        
55             118.26         133.91         38.5138        46.2166        
56             50.68          42.04          76.104         91.3248        
57             24.7           37.99          97.5466        117.056        
58             45.98          95.46          54.2104        65.0525        
59             119.52         155.33         58.6723        70.4068        
60             42.28          154.66         79.4941        95.3929        
61             92.74          105.13         8.88957        10.6675        
62             129.42         195.93         100.34         120.408        
63             192.11         197.85         134.383        161.26         
64             135.28         105.32         35.6789        42.8146        
65             89.03          19.36          81.3827        97.6593        
66             71.55          113.71         31.5811        37.8973        
67             91.15          28.03          72.5121        87.0145        
68             89.08          118.01         21.062         25.2744        
69             49.02          186.33         100.259        120.311        
70             138.87         39.93          71.5492        85.859         
71             82.45          81.75          25.3193        30.3831        
72             65.55          73.89          43.2265        51.8719        
73             114.51         149.4          51.4869        61.7843        
74             193.4          22.6           121.303        145.563        
75             132.36         24.59          82.06          98.472         
76             124.94         143.94         50.5245        60.6294        
77             171.33         172.05         101.386        121.663        
78             154.96         48.18          75.5375        90.645         
79             166.81         132.86         74.4537        89.3445        
80             18.3           63.78          89.3688        107.243        
81             91.91          156.23         56.809         68.1708        
82             119.88         131.94         37.6215        45.1458        
83             183.94         46.98          99.2826        119.139        
84             196.56         49.15          109.131        130.957        
85             7.56           138.93         100.303        120.364        
86             115.59         48.73          53.5879        64.3055        
87             146.66         112.29         48.2514        57.9017        
88             49.75          159.32         77.7427        93.2912        
89             60.15          124.29         46.6693        56.0032        
90             146.69         94.06          47.0663        56.4796        
91             181.39         124.84         85.0962        102.115        
92             41.96          199.97         115.597        138.716        
93             71.63          152.09         59.3146        71.1776        
94             89.66          24.07          76.6308        91.957         
95             181.29         64.38          88.7516        106.502        
96             77.89          154.4          58.7215        70.4658        
97             103.49         191.05         91.1169        109.34         
98             25.05          79.75          77.6374        93.1649        
99             6.03           38.87          112.104        134.524        
100            154.36         196.62         110.862        133.035        
ALPHA
0.186419       0.151829       0.172849       0.1816         0.287591       0.2475         0.203585       0.162061       0.170896       0.159047       0.263022       0.147724       0.0539674      0.235008       0.195191       0.158512       0.370857       0.0677035      0.0826233      0.319495       0.204224       0.12454        0.380859       0.0720169      0.269481       0.147506       0.219523       0.2258         0.27103        0.37762        0.0865695      0.129514       0.330282       0.116933       0.14333        0.387515       0.103042       0.16812        0.234659       0.224027       0.227748       0.11748        0.330064       0.437496       0.153138       0.0804742      0.0529065      0.0665938      0.144678       0.180958       0.057002       0.15579        0.156806       0.299693       0.17112        0.247441       0.10077        0.167659       0.111291       0.0958489      0.197419       0.125408       0.155214       0.182979       0.161642       0.212597       0.48458        0.23398        0.215417       0.328084       0.12623        0.283213       0.154215       0.396098       0.295441       0.167318       0.194783       0.273875       0.175357       0.0288426      0.19376        0.180617       0.157339       0.151104       0.228267       0.271882       0.267507       0.168893       0.145418       0.2676         0.097722       0.0949778      0.287719       0.166169       0.370937       0.0581135      0.146915       0.0750586      0.16478        0.223707       0.0341665      0.193333       0.228534       0.143974       0.119007       0.178509       0.260587       0.262782       0.168782       0.439252       0.370193       0.461304       0.118093       0.104476       0.158647       0.447619       0.256963       0.125141       0.0358048      0.183947       0.322271       0.197438       0.0873794      0.073927       0.0779033      0.187081       0.443146       0.312789       0.183965       0.163883       0.0815375      0.123833       0.184515       0.38192        0.169888       0.165107       0.161436       0.159317       0.248535       0.197279       0.229926       0.167182       0.160582       0.273847       0.0931381      0.163674       0.259635       0.310722       0.0841526      0.123925       
0.187895       0.149374       0.170323       0.189256       0.273851       0.237124       0.198432       0.1695         0.168383       0.162217       0.252145       0.152822       0.0549555      0.253889       0.190648       0.160962       0.368635       0.0698451      0.0861866      0.349643       0.213212       0.125473       0.423355       0.075028       0.257123       0.153856       0.215314       0.243579       0.298347       0.422427       0.0865173      0.127817       0.313246       0.116231       0.15084        0.359882       0.106862       0.168463       0.236272       0.240458       0.220343       0.120873       0.309173       0.479927       0.155228       0.0837108      0.0542076      0.0673783      0.153682       0.188936       0.0573637      0.158361       0.165944       0.286964       0.172499       0.265578       0.100474       0.170922       0.116496       0.0996002      0.193096       0.127274       0.164983       0.184665       0.158562       0.207633       0.49999        0.249381       0.22565        0.36221        0.131778       0.268385       0.153664       0.364982       0.283324       0.174793       0.2022         0.264655       0.176033       0.0294926      0.188518       0.187066       0.158302       0.158097       0.220078       0.259701       0.254696       0.175481       0.151447       0.258911       0.098811       0.097737       0.317161       0.171477       0.344313       0.0585548      0.144226       0.0782314      0.167567       0.239536       0.0350408      0.201218       0.238531       0.143297       0.120985       0.187176       0.25017        0.253207       0.168362       0.400652       0.412412       0.421863       0.121117       0.10406        0.161677       0.477821       0.246478       0.128087       0.0365099      0.194168       0.302806       0.205644       0.0874195      0.0758339      0.0792734      0.18959        0.473128       0.294215       0.181829       0.160169       0.0827772      0.126302       0.180377       0.353704       0.178072       0.163598       0.161724       0.156743       0.272282       0.208918       0.223392       0.168313       0.165822       0.297313       0.0931741      0.169017       0.25169        0.323011       0.0862338      0.126539       
0.491765       0.317485       0.371595       0.422976       0.343203       0.323211       0.353528       0.389586       0.367834       0.228034       0.346099       0.4376         0.347919       0.332582       0.352896       0.499761       0.298345       0.149659       0.230055       0.3466         0.427433       0.456497       0.33588        0.188705       0.332615       0.388303       0.263777       0.329145       0.311657       0.305921       0.25463        0.27659        0.296528       0.3129         0.329695       0.307799       0.352088       0.464015       0.263305       0.342986       0.275781       0.449201       0.318335       0.336989       0.497726       0.249491       0.125028       0.328256       0.244861       0.414187       0.188318       0.499998       0.321908       0.371277       0.235885       0.358862       0.288234       0.232975       0.295808       0.313297       0.364208       0.496385       0.295313       0.493856       0.252999       0.375788       0.342779       0.371207       0.419834       0.33573        0.349666       0.309682       0.416824       0.314938       0.288423       0.400752       0.247925       0.282107       0.47598        0.0796896      0.326241       0.449847       0.476086       0.374845       0.329492       0.34023        0.317471       0.429192       0.222761       0.38607        0.447173       0.415147       0.321088       0.460198       0.324649       0.213432       0.269615       0.203071       0.499911       0.350198       0.151797       0.43482        0.437027       0.391917       0.499047       0.39276        0.349647       0.366537       0.440878       0.320939       0.333066       0.328357       0.47288        0.290615       0.498527       0.359623       0.34202        0.486278       0.0945159      0.368175       0.324648       0.433641       0.272736       0.154932       0.489678       0.499456       0.363116       0.310914       0.248483       0.279738       0.463737       0.497953       0.340536       0.310791       0.386549       0.395345       0.457709       0.335388       0.300969       0.367134       0.370142       0.483211       0.454831       0.283792       0.29706        0.456119       0.387529       0.28643        0.448363       0.495209       
0.208315       0.121629       0.145968       0.313128       0.182517       0.160917       0.155729       0.278897       0.143844       0.11325        0.175983       0.219247       0.057486       0.305634       0.151693       0.189714       0.184632       0.061625       0.0995107      0.312959       0.369888       0.130624       0.266073       0.0795063      0.1718         0.237492       0.135017       0.297798       0.239657       0.203551       0.0765006      0.102745       0.171129       0.101973       0.225109       0.186217       0.139984       0.172678       0.143706       0.343253       0.139202       0.155433       0.180404       0.254407       0.178383       0.0996536      0.0474515      0.0674902      0.142273       0.319653       0.0520509      0.188355       0.24501        0.202122       0.116629       0.391931       0.0889393      0.117382       0.153248       0.127506       0.156474       0.143727       0.209048       0.207194       0.111955       0.167982       0.252388       0.45444        0.411906       0.281194       0.189105       0.165271       0.1462         0.19128        0.16099        0.288991       0.135332       0.154173       0.185127       0.0269108      0.142684       0.285506       0.168079       0.250973       0.156938       0.176127       0.164463       0.274172       0.114534       0.197775       0.103322       0.120303       0.257353       0.245967       0.192659       0.0546014      0.109261       0.0857887      0.201948       0.37044        0.0368976      0.33174        0.412076       0.133097       0.138052       0.330655       0.176795       0.185721       0.164348       0.20228        0.262571       0.212197       0.151227       0.0914711      0.19853        0.297231       0.172049       0.158395       0.0324443      0.36208        0.182024       0.343687       0.0788725      0.0637264      0.0858842      0.223581       0.306291       0.172857       0.120463       0.118356       0.088124       0.150187       0.142968       0.18657        0.305317       0.147916       0.16435        0.129458       0.221511       0.413797       0.173749       0.18156        0.237962       0.180551       0.0851086      0.243616       0.195049       0.174569       0.100553       0.152314       
0.338361       0.349297       0.354143       0.330245       0.463382       0.45217        0.395994       0.313067       0.353103       0.489778       0.448135       0.293089       0.146591       0.396085       0.387533       0.306855       0.495085       0.264491       0.217445       0.44218        0.350752       0.272047       0.46916        0.207793       0.459755       0.296224       0.496856       0.390053       0.433584       0.484599       0.241773       0.33584        0.499901       0.289134       0.299963       0.49995        0.236742       0.325474       0.496833       0.383156       0.486085       0.254262       0.491421       0.483222       0.301776       0.206998       0.22673        0.177712       0.355453       0.330369       0.175387       0.303478       0.319946       0.456783       0.499354       0.396275       0.263972       0.490755       0.258197       0.227999       0.38475        0.267803       0.328252       0.334449       0.440921       0.394855       0.492148       0.383205       0.360917       0.450066       0.272522       0.481975       0.318526       0.499865       0.499439       0.317619       0.473894       0.499157       0.330847       0.11218        0.400983       0.327635       0.311102       0.302111       0.432937       0.456658       0.468764       0.316937       0.434091       0.433164       0.231248       0.22112        0.437477       0.312714       0.496145       0.170707       0.38076        0.208647       0.312975       0.380553       0.0999296      0.340474       0.369835       0.310499       0.258418       0.330248       0.444705       0.438          0.330821       0.499922       0.466846       0.499866       0.254999       0.271509       0.305754       0.482428       0.446516       0.264677       0.146899       0.339611       0.486417       0.344277       0.237007       0.333124       0.193774       0.336256       0.480948       0.491015       0.492368       0.40082        0.201602       0.2637         0.38169        0.499869       0.322024       0.337292       0.319156       0.351256       0.426213       0.352866       0.41237        0.320708       0.306917       0.467197       0.243562       0.310192       0.427434       0.488891       0.202908       0.263519       
0.241085       0.235567       0.252539       0.219001       0.427895       0.396071       0.305075       0.198093       0.250708       0.252422       0.394935       0.185545       0.0766217      0.265492       0.292651       0.205785       0.421596       0.099776       0.1103         0.33221        0.240919       0.171928       0.375107       0.0983942      0.41686        0.183244       0.429387       0.257585       0.299572       0.389625       0.132918       0.208195       0.478335       0.177043       0.177867       0.475601       0.134323       0.226304       0.363486       0.255439       0.457374       0.153112       0.493628       0.410258       0.200905       0.107331       0.0799923      0.0960822      0.187786       0.217853       0.0869831      0.202157       0.191859       0.417556       0.288058       0.275542       0.153356       0.265662       0.143183       0.125619       0.29117        0.168312       0.191235       0.236459       0.295277       0.307949       0.442695       0.26434        0.25067        0.339123       0.159915       0.468568       0.216514       0.488743       0.480087       0.203782       0.279278       0.475852       0.232586       0.043262       0.304177       0.219987       0.210889       0.186542       0.359137       0.411881       0.434047       0.206817       0.209465       0.37299        0.136711       0.12626        0.310936       0.206253       0.499817       0.0872218      0.247043       0.101618       0.211801       0.255067       0.0483363      0.231177       0.264109       0.206266       0.159805       0.214423       0.388745       0.379076       0.231476       0.481117       0.368453       0.482455       0.154908       0.159375       0.203878       0.420042       0.390462       0.163921       0.0545895      0.218813       0.482277       0.235006       0.132325       0.112563       0.108421       0.237821       0.417672       0.492957       0.34905        0.27769        0.114077       0.163932       0.281428       0.487193       0.205758       0.235591       0.219151       0.242342       0.283109       0.231343       0.334319       0.221284       0.200053       0.324968       0.139538       0.203349       0.362855       0.379025       0.114028       0.163525       
0.18886        0.170204       0.204469       0.144205       0.384479       0.29344        0.263668       0.125179       0.201566       0.107787       0.383473       0.122445       0.0474358      0.150731       0.24702        0.150533       0.188398       0.0500925      0.0621335      0.189492       0.160642       0.123137       0.203968       0.0535634      0.333984       0.115575       0.154956       0.145843       0.15762        0.186143       0.0840453      0.133777       0.200926       0.121802       0.105518       0.216712       0.08249        0.177082       0.1459         0.148895       0.177074       0.100091       0.264728       0.221988       0.147082       0.0619654      0.040604       0.0612304      0.0955193      0.141924       0.0520554      0.146695       0.111767       0.494034       0.118006       0.164527       0.101185       0.112353       0.0836086      0.075318       0.250844       0.118004       0.106995       0.183359       0.141624       0.279566       0.24579        0.161949       0.16585        0.186942       0.0975415      0.250792       0.167642       0.234492       0.189554       0.130414       0.121615       0.180041       0.182718       0.0229261      0.236624       0.149572       0.159957       0.116079       0.291766       0.367705       0.278093       0.136579       0.0961525      0.400317       0.0926501      0.0799805      0.166722       0.140766       0.270971       0.0534372      0.147717       0.0561243      0.155116       0.150753       0.0282515      0.155104       0.180121       0.156037       0.110301       0.13608        0.389219       0.406733       0.183993       0.239642       0.198862       0.252426       0.102902       0.105712       0.146749       0.24845        0.361149       0.110918       0.028625       0.134478       0.289133       0.157668       0.085298       0.0551233      0.0700184      0.181728       0.250035       0.246731       0.136045       0.167833       0.0745449      0.112451       0.226018       0.22662        0.129594       0.187863       0.169798       0.183337       0.146589       0.141624       0.319874       0.169836       0.135237       0.151507       0.0920614      0.137924       0.379886       0.166938       0.0725194      0.111647       
0.352591       0.277277       0.302432       0.429902       0.363221       0.342059       0.320644       0.430242       0.300233       0.338546       0.352438       0.37931        0.163257       0.499769       0.315039       0.338393       0.410523       0.263981       0.392134       0.4919         0.447125       0.276478       0.471241       0.427358       0.353714       0.410656       0.343487       0.499929       0.480682       0.433983       0.200641       0.253228       0.385251       0.243099       0.451622       0.399666       0.339905       0.322328       0.371664       0.498806       0.33838        0.32318        0.378083       0.458649       0.327965       0.343094       0.189122       0.179663       0.472978       0.434971       0.150052       0.337654       0.476679       0.373889       0.332416       0.498878       0.22193        0.344368       0.415794       0.34486        0.318526       0.293899       0.494763       0.351663       0.28976        0.33053        0.450323       0.493014       0.45978        0.483892       0.400735       0.359451       0.296644       0.399778       0.374356       0.428986       0.382731       0.36729        0.333537       0.105614       0.310344       0.41146        0.317393       0.425898       0.332127       0.355758       0.351831       0.412089       0.373263       0.362916       0.24046        0.288305       0.483647       0.388927       0.391873       0.153956       0.270907       0.404105       0.348806       0.497107       0.126354       0.433377       0.458016       0.282124       0.288593       0.446714       0.351833       0.356094       0.315353       0.410581       0.471434       0.416963       0.31289        0.226604       0.347119       0.472423       0.348868       0.31664        0.1217         0.468342       0.375247       0.437699       0.203344       0.245079       0.217025       0.364175       0.475541       0.37203        0.321793       0.285995       0.218713       0.304492       0.305755       0.396564       0.44178        0.301117       0.314224       0.285804       0.478354       0.478728       0.339598       0.330049       0.385751       0.432278       0.213414       0.388664       0.359346       0.410209       0.251422       0.307822       
0.495631       0.350706       0.400021       0.435004       0.369721       0.351761       0.381814       0.406915       0.396751       0.257077       0.372955       0.447353       0.476742       0.356072       0.381624       0.499997       0.325563       0.174775       0.260758       0.368967       0.438685       0.474076       0.359608       0.217535       0.360174       0.406098       0.293283       0.35294        0.337021       0.332329       0.295571       0.311515       0.324415       0.350355       0.354203       0.334879       0.377124       0.476708       0.292127       0.365476       0.30546        0.457336       0.345596       0.360893       0.499368       0.281507       0.147921       0.391246       0.273063       0.427639       0.228245       0.499804       0.346731       0.395168       0.265257       0.379676       0.328278       0.262044       0.323963       0.34234        0.391911       0.499025       0.321886       0.496983       0.28433        0.401697       0.366417       0.390557       0.43232        0.359228       0.373006       0.337968       0.440597       0.341684       0.316827       0.41639        0.27659        0.31083        0.485108       0.0964689      0.356546       0.45722        0.485774       0.394365       0.35831        0.367276       0.345789       0.440241       0.251255       0.409075       0.471735       0.432113       0.34575        0.46566        0.351133       0.260064       0.302696       0.232874       0.499496       0.371947       0.193769       0.444834       0.446718       0.420454       0.49997        0.409451       0.376305       0.391719       0.459017       0.347075       0.357015       0.353881       0.475968       0.329943       0.497742       0.381219       0.369304       0.486673       0.113827       0.388046       0.351707       0.443855       0.315396       0.180646       0.49859        0.499945       0.384287       0.338698       0.278433       0.312022       0.486763       0.496833       0.370627       0.337821       0.404194       0.42157        0.472338       0.367406       0.327029       0.387046       0.39596        0.490338       0.461301       0.311183       0.33965        0.462344       0.41057        0.314082       0.459828       0.49423        
0.218255       0.108075       0.134085       0.344664       0.155716       0.136863       0.139188       0.247354       0.131826       0.0888105      0.152168       0.230433       0.0517516      0.197885       0.135993       0.200189       0.142336       0.0489491      0.078944       0.215292       0.431184       0.126827       0.193176       0.0626539      0.146085       0.216239       0.10806        0.192754       0.167943       0.153384       0.0677423      0.0896184      0.135452       0.0918663      0.167041       0.14667        0.124158       0.171966       0.112168       0.213545       0.113125       0.153656       0.147233       0.189857       0.185112       0.0814301      0.0383868      0.0613533      0.104306       0.327692       0.0455088      0.198934       0.169252       0.176773       0.0922611      0.242005       0.0795892      0.0919188      0.120705       0.108488       0.14156        0.143651       0.144712       0.217946       0.0929331      0.15269        0.1926         0.266702       0.407959       0.197441       0.159333       0.136206       0.139507       0.151766       0.127897       0.271749       0.103862       0.122636       0.18751        0.0221712      0.124988       0.344313       0.168946       0.213218       0.135571       0.150799       0.13773        0.301093       0.0879177      0.17792        0.0979521      0.112638       0.179399       0.280561       0.155966       0.048276       0.093512       0.0678058      0.21675        0.225463       0.0317954      0.413212       0.478204       0.124912       0.137233       0.281853       0.153586       0.164002       0.159991       0.159442       0.190022       0.1673         0.151146       0.0818138      0.213266       0.221921       0.148539       0.161047       0.0267567      0.244101       0.150085       0.432583       0.0704741      0.0509303      0.080002       0.242234       0.228142       0.140823       0.096977       0.101035       0.0823477      0.151678       0.1274         0.14793        0.257685       0.138718       0.16233        0.116213       0.155982       0.249947       0.156031       0.185181       0.26566        0.134557       0.0767439      0.27515        0.176263       0.133401       0.0938658      0.15414        
0.346951       0.460516       0.434818       0.274548       0.489518       0.487885       0.486337       0.24991        0.435515       0.274399       0.497483       0.248823       0.129491       0.286419       0.480336       0.298958       0.359999       0.139155       0.14988        0.330471       0.293223       0.282958       0.350619       0.134507       0.487366       0.237066       0.362762       0.280509       0.301977       0.347567       0.29079        0.472962       0.38669        0.362832       0.222521       0.391753       0.186583       0.349997       0.327806       0.28232        0.40189        0.219057       0.439514       0.369743       0.297754       0.148906       0.120158       0.172722       0.218349       0.271473       0.179716       0.293299       0.232401       0.499054       0.300632       0.299484       0.324849       0.281493       0.187907       0.173606       0.472764       0.260307       0.227478       0.340194       0.418132       0.476339       0.390112       0.295261       0.29853        0.331002       0.210242       0.447775       0.362897       0.405476       0.382793       0.25692        0.282861       0.37736        0.349927       0.069528       0.497458       0.282595       0.325261       0.237452       0.498454       0.49234        0.470553       0.265855       0.237239       0.495967       0.231074       0.185404       0.310921       0.273592       0.433344       0.173276       0.497009       0.138851       0.302088       0.283782       0.0770683      0.287577       0.313777       0.362131       0.246836       0.263831       0.498909       0.49969        0.368621       0.403139       0.34609        0.408459       0.225734       0.338933       0.290294       0.384356       0.49715        0.239487       0.0895648      0.261944       0.453923       0.290317       0.277179       0.158765       0.178223       0.332743       0.384429       0.433505       0.349285       0.493215       0.190904       0.245472       0.481211       0.401523       0.25557        0.399614       0.345031       0.451752       0.289898       0.271054       0.490564       0.33282        0.266401       0.309544       0.282963       0.269764       0.493297       0.336737       0.174788       0.243002       
0.222967       0.215858       0.268118       0.158361       0.357566       0.303622       0.363208       0.137278       0.264184       0.114959       0.387113       0.137005       0.0550219      0.158245       0.336269       0.175336       0.190132       0.0551464      0.0686469      0.194127       0.175032       0.147834       0.205588       0.059091       0.327905       0.127542       0.161978       0.153515       0.163112       0.188157       0.100947       0.162011       0.202022       0.15076        0.115027       0.215264       0.0922793      0.214981       0.151723       0.157267       0.184499       0.113659       0.25746        0.220898       0.172422       0.068858       0.0451089      0.0721789      0.102263       0.155464       0.0611605      0.170488       0.120837       0.455011       0.125529       0.172878       0.123287       0.119452       0.092008       0.083948       0.342662       0.138518       0.11509        0.215873       0.155623       0.385476       0.241117       0.171511       0.179421       0.190889       0.107747       0.249571       0.209149       0.230488       0.192435       0.143126       0.127999       0.184164       0.219714       0.0257548      0.298675       0.165908       0.191893       0.127445       0.330714       0.356025       0.277629       0.151091       0.102771       0.498064       0.109994       0.0908937      0.171893       0.157678       0.2611         0.063012       0.172421       0.061975       0.179668       0.159497       0.0321456      0.170195       0.195018       0.195638       0.128936       0.148282       0.405428       0.479889       0.227607       0.234621       0.200959       0.245333       0.117669       0.129167       0.169287       0.245522       0.373026       0.127341       0.0321773      0.145231       0.277875       0.172647       0.102818       0.060688       0.0816338      0.211016       0.247338       0.243255       0.144645       0.193851       0.0874458      0.130253       0.299807       0.223904       0.141508       0.240087       0.206788       0.237054       0.152498       0.152043       0.455714       0.202689       0.151473       0.15634        0.111587       0.15438        0.489775       0.170667       0.0831833      0.128949       
0.243316       0.113584       0.142199       0.339717       0.159965       0.140932       0.145815       0.244946       0.139722       0.0900702      0.157126       0.256054       0.0552384      0.190605       0.142722       0.226382       0.142543       0.0500629      0.0806803      0.207844       0.382541       0.138618       0.189151       0.0639865      0.150172       0.220812       0.109827       0.185935       0.164421       0.152538       0.0715328      0.0937942      0.136667       0.0973522      0.165466       0.147512       0.130549       0.188359       0.113232       0.204212       0.115355       0.169463       0.149457       0.187034       0.207805       0.083889       0.0394734      0.0656349      0.104209       0.316748       0.0479422      0.225339       0.165819       0.182385       0.0937159      0.229244       0.0842656      0.0931494      0.122398       0.112726       0.148949       0.159363       0.142495       0.243725       0.0956294      0.160617       0.190539       0.249888       0.362271       0.192043       0.162798       0.138917       0.150474       0.152776       0.129331       0.269116       0.104594       0.124158       0.206557       0.0229421      0.130283       0.404583       0.186335       0.213148       0.140361       0.155235       0.14111        0.320896       0.0887671      0.185436       0.106378       0.121684       0.175046       0.329574       0.157717       0.0510753      0.0971607      0.0692871      0.246843       0.214574       0.0334259      0.398884       0.422739       0.134043       0.152071       0.269483       0.158802       0.170223       0.173533       0.16001        0.186086       0.167654       0.167938       0.0865733      0.243731       0.217058       0.153401       0.180395       0.0276827      0.232415       0.152721       0.399751       0.0746685      0.0521434      0.0864766      0.27435        0.222697       0.143041       0.0988765      0.104771       0.0890745      0.169356       0.133599       0.148993       0.250185       0.148364       0.17743        0.122465       0.153225       0.236157       0.163233       0.205113       0.307056       0.133999       0.0815575      0.320168       0.184094       0.13355        0.101526       0.172298       
