NUM_DRIVERS: 150
NUM_TASKS: 100
PENALTY: 10%
UTILITY: 10%
DRIVERS
ID             X              Y              
0.0225872      0.036261       0.0591133      0.00567664     0.0140141      0.0415828      0.0772831      0.0764607      0.00463131     0.032537       0.0182473      0.0387756      0.0264346      0.0320072      0.0789495      0.0258025      0.0310385      0.0318536      0.040708       0.0365021      0.0140096      0.0324761      0.0438501      0.069399       0.0385793      0.0298614      0.072758       0.0402858      0.0379124      0.00413816     0.00988613     0.0381392      0.0419466      0.0466188      0.04193        0.0407039      0.0244834      0.0811728      0.0244593      0.0450732      0.0395961      0.0276686      0.0109632      0.0408629      0.0637272      0.0458584      0.012061       0.0395129      0.0372848      0.0397341      0.0165116      0.0347672      0.0620357      0.0192282      0.0305504      0.0780408      0.047838       0.0505326      0.0659718      0.0942891      0.0733603      0.0267897      0.0361274      0.00730584     0.0332421      0.0529478      0.0731751      0.0409532      0.0201401      0.0645005      0.0255068      0.0307652      0.0313088      0.0400643      0.0547104      0.0509381      0.0290624      0.0234399      0.0590106      0.0280573      0.0673805      0.03336        0.0378127      0.0255649      0.0340919      0.0531568      0.0628312      0.00704939     0.0868693      0.0241553      0.0226025      0.0254432      0.0283588      0.0472879      0.0480975      0.0151547      0.0342924      0.0204962      0.0299867      0.0414246      0.00958753     0.02628        0.0263368      0.0365024      0.0360584      0.0182832      0.0338213      0.0330314      0.0516072      0.0770532      0.0293323      0.0372923      0.042034       0.0458008      0.0215751      0.0288612      0.0316405      0.0377508      0.0239461      0.0221083      0.041591       0.0229233      0.0426548      0.0438254      0.0404582      0.0281871      0.0401867      0.0702562      0.0307188      0.0765417      0.0402078      0.0286763      0.0416861      0.0435922      0.0439409      0.0366941      0.0343587      0.0188891      0.0493202      0.0197181      0.0332535      0.0626588      0.0376029      0.0234043      0.0216124      0.0364936      0.077019       0.0337224      0.0686928      0.0359039      
0.0496731      0.0697842      0.0490019      0.00836008     0.0224401      0.0383866      0.08296        0.0807775      0.00765644     0.0942327      0.0217708      0.0601608      0.0276153      0.0502035      0.0526058      0.0532128      0.0465073      0.0889649      0.0507174      0.0794331      0.0171949      0.0397933      0.0868656      0.0508947      0.0419909      0.0579172      0.0686443      0.0988979      0.0401396      0.00633366     0.0132411      0.0731935      0.0871001      0.0402685      0.0514406      0.0545514      0.0380605      0.0533326      0.0267675      0.0862735      0.055159       0.0426549      0.014785       0.052526       0.0753979      0.0387127      0.0184481      0.0437071      0.0546768      0.0455685      0.0210402      0.04433        0.0760189      0.0444999      0.0375921      0.0700973      0.049553       0.0414869      0.0526681      0.0616654      0.057651       0.0380682      0.0510464      0.0123766      0.0610546      0.0897223      0.0709014      0.0496189      0.0472826      0.0829978      0.0408211      0.0678399      0.0375439      0.0408632      0.0442484      0.0470792      0.0690501      0.0269536      0.0514821      0.0329967      0.078687       0.0568446      0.0464039      0.0354741      0.0468058      0.0833814      0.0454472      0.0120833      0.0659044      0.0557253      0.0252696      0.040354       0.0513619      0.0574175      0.042625       0.0199119      0.0326257      0.0294451      0.0300331      0.0947437      0.0169494      0.0392129      0.0520929      0.0635437      0.0626767      0.0229462      0.0513613      0.0373139      0.046676       0.0766447      0.054496       0.0412978      0.0986969      0.0887109      0.038663       0.0375887      0.0391354      0.0782138      0.0257567      0.0419172      0.0482995      0.0377666      0.0929466      0.0947468      0.0754637      0.0364827      0.040509       0.0558656      0.0346325      0.0824473      0.0532436      0.0318356      0.0834882      0.0997068      0.0822667      0.0767548      0.0525579      0.040344       0.0459993      0.0223663      0.0645914      0.0670626      0.0377762      0.0253426      0.0256158      0.0423679      0.0509664      0.0461938      0.0560444      0.0431045      
0.0755577      0.0842157      0.0662127      0.0152963      0.0378538      0.0558813      0.0929227      0.0919051      0.0162616      0.0984459      0.0355973      0.0851725      0.0448755      0.0677411      0.0706123      0.0748837      0.0756114      0.0969921      0.0670027      0.0907365      0.0296193      0.0565468      0.0937157      0.0685529      0.0656499      0.076637       0.0854045      0.0993702      0.0569654      0.0128921      0.0246797      0.0933495      0.0940368      0.0582193      0.06761        0.0705125      0.0560762      0.0712823      0.0423334      0.093283       0.0711737      0.0606299      0.0254565      0.0686585      0.09004        0.057535       0.0316078      0.0604203      0.0710395      0.0621912      0.0344026      0.061154       0.0905154      0.083634       0.0542533      0.0859398      0.0726536      0.0617906      0.0695061      0.0793594      0.0774404      0.0553109      0.0677443      0.0276473      0.0779859      0.0971285      0.0867582      0.0659735      0.097923       0.0936828      0.0592315      0.0851662      0.0619023      0.0577888      0.0622778      0.0640086      0.0875528      0.0422064      0.0680996      0.0492043      0.0914407      0.0740067      0.0630433      0.0523718      0.0637762      0.0947637      0.0647867      0.0241154      0.0827184      0.0810426      0.0426861      0.0586562      0.0705219      0.0803711      0.0601434      0.0328565      0.0505863      0.0456438      0.0471266      0.0976746      0.032861       0.0568744      0.0729258      0.0791313      0.0785089      0.0369514      0.0684755      0.0539429      0.0637346      0.089743       0.0867417      0.0580519      0.0999058      0.094533       0.0590492      0.0543826      0.0558819      0.089663       0.0422965      0.063607       0.0647349      0.056525       0.0968179      0.0975605      0.0872986      0.0531764      0.0574775      0.0721364      0.0510675      0.0927157      0.0693651      0.0480055      0.0920972      0.0997163      0.0911052      0.0890035      0.0695509      0.0689688      0.0629918      0.0375039      0.0811021      0.0852532      0.0547507      0.0411658      0.0404651      0.0669291      0.0694287      0.0631938      0.0721626      0.0598461      
0.0247758      0.0390225      0.0720378      0.00660894     0.0159939      0.0522169      0.0744337      0.0735837      0.00530134     0.0346323      0.0220162      0.0410237      0.0329323      0.0355282      0.0961377      0.0282432      0.0338843      0.0339899      0.0460442      0.038907       0.0168731      0.0376492      0.0461577      0.0857446      0.0433969      0.0325691      0.0702186      0.0421538      0.0452045      0.00478655     0.0116765      0.04008        0.0442146      0.059759       0.0474325      0.0453878      0.0276144      0.0973455      0.0300328      0.0474344      0.043976       0.0310567      0.0129343      0.0459066      0.062788       0.0607301      0.0138849      0.0462037      0.041297       0.0459588      0.0196025      0.0397184      0.0613661      0.0211574      0.0355465      0.0744184      0.0514756      0.0644325      0.0789178      0.0870035      0.0720214      0.0305048      0.0403575      0.00832333     0.0361656      0.0535578      0.0705332      0.0465766      0.0221055      0.0635165      0.0286045      0.0332068      0.0355456      0.0481007      0.0700779      0.0610979      0.0313706      0.0283067      0.0700583      0.0332511      0.0658642      0.0365581      0.0432334      0.0293045      0.0384502      0.053702       0.08788        0.00802891     0.0812948      0.0263623      0.0275361      0.0285697      0.031206       0.0494175      0.0598651      0.017892       0.0438561      0.0235643      0.0378012      0.0434083      0.0108652      0.0297182      0.0288818      0.0396332      0.0391968      0.0217274      0.0375613      0.039108       0.0623551      0.0738548      0.0317074      0.043882       0.0436834      0.0480382      0.024056       0.0332742      0.0366718      0.0402467      0.0296512      0.0245068      0.0477011      0.0257326      0.0446898      0.0457701      0.0432177      0.0325891      0.0484612      0.0822135      0.0366314      0.0737588      0.044988       0.0345808      0.0441048      0.0452835      0.0464938      0.039196       0.0380745      0.020876       0.0593283      0.0241376      0.0360039      0.0621177      0.0458633      0.0289608      0.0259469      0.0406923      0.0970594      0.0380808      0.0801415      0.0414701      
0.0236553      0.0376478      0.0601742      0.00595824     0.0146428      0.042965       0.0800987      0.0794634      0.00488437     0.0341741      0.0190761      0.0414062      0.0279037      0.0331336      0.0796832      0.0269367      0.0332063      0.033425       0.0418242      0.03802        0.0147309      0.0335178      0.0454985      0.0703538      0.0416456      0.0310776      0.0769402      0.0421778      0.039033       0.00436983     0.0104528      0.0404756      0.0435999      0.0481676      0.0430458      0.0418609      0.0254304      0.0817466      0.0255312      0.0467062      0.0407677      0.0286906      0.0114808      0.0419958      0.0672736      0.0480023      0.0126096      0.0406079      0.0384616      0.0408253      0.0172345      0.0358402      0.0655112      0.020237       0.0315684      0.0819155      0.0518334      0.0540251      0.0668019      0.0971977      0.0795033      0.0277614      0.0372631      0.00771739     0.034509       0.0556293      0.0771093      0.0420595      0.0212591      0.0676175      0.0264925      0.0321045      0.0336395      0.0412122      0.0561846      0.0520436      0.0304005      0.0243996      0.0599675      0.0290562      0.070744       0.034572       0.0389041      0.0265042      0.0351831      0.0560565      0.065605       0.00741028     0.0905871      0.0253067      0.0239722      0.0264232      0.0294871      0.0508209      0.049402       0.0158234      0.0360096      0.0213151      0.0314275      0.0432218      0.0100673      0.0272562      0.0274616      0.0378026      0.0373473      0.0190617      0.0349632      0.0340981      0.0527326      0.0803389      0.0312155      0.0383848      0.0441431      0.0474803      0.0224986      0.029855       0.0326722      0.0392569      0.0252517      0.0230764      0.0426876      0.0238506      0.0444223      0.0456402      0.0419228      0.0291689      0.0413492      0.0708886      0.0317717      0.0794273      0.0413525      0.0297309      0.0432772      0.0455863      0.0455045      0.0381767      0.0355152      0.0198145      0.0504499      0.0207732      0.0345662      0.0667764      0.0387991      0.0245769      0.0225083      0.0393258      0.0782372      0.0348071      0.0693658      0.0369774      
0.0370803      0.0566899      0.0459557      0.00695289     0.0182711      0.0351418      0.0874704      0.0851393      0.00622321     0.0674375      0.018975       0.0591843      0.0248565      0.0419697      0.0507421      0.0409573      0.0429729      0.0637988      0.0446895      0.0632026      0.0149409      0.0347899      0.0733518      0.0485159      0.0394951      0.0459145      0.0708727      0.0838799      0.0360287      0.00526518     0.011375       0.0748327      0.0724719      0.0372575      0.0455024      0.0475769      0.0315039      0.0515701      0.023739       0.0734603      0.0477407      0.0355274      0.0125463      0.0460938      0.0797078      0.0359855      0.0151869      0.0390709      0.0467391      0.0405529      0.0180785      0.0386133      0.0805949      0.0324764      0.0327797      0.0724399      0.0479741      0.039109       0.0498661      0.0618406      0.0574592      0.0322091      0.0438138      0.010044       0.0495387      0.0970237      0.0736343      0.0439032      0.034866       0.0887443      0.0336116      0.0521092      0.0345806      0.0369212      0.0414059      0.0434295      0.051355       0.0236711      0.0481241      0.0289295      0.0834699      0.0468703      0.0408134      0.030117       0.0402399      0.0905177      0.0432128      0.00966706     0.0670653      0.0410397      0.0225918      0.0332928      0.0412676      0.0570491      0.0393666      0.0169931      0.0297609      0.024706       0.0271218      0.0792126      0.0134289      0.0328257      0.0406653      0.052627       0.0518548      0.0197846      0.0433519      0.0330504      0.0431665      0.0803367      0.049029       0.0368269      0.094974       0.0759884      0.0307528      0.0324041      0.0341334      0.0632055      0.0230397      0.0328306      0.0430114      0.0307703      0.0782395      0.0809625      0.0627291      0.0314646      0.0366571      0.0531802      0.030629       0.0869816      0.0464776      0.0281884      0.0694002      0.0892402      0.0695786      0.0615535      0.0443476      0.0302259      0.0423288      0.0197866      0.0517679      0.0692029      0.0341297      0.0225718      0.022357       0.0397553      0.0490689      0.0397078      0.0531949      0.0379454      
0.0233284      0.0385386      0.040873       0.00497018     0.0128336      0.0296116      0.0989342      0.0976199      0.00424105     0.0374089      0.014604       0.042131       0.0197855      0.0305943      0.0473811      0.0265929      0.0303716      0.0362316      0.0355826      0.0406365      0.0113146      0.0273441      0.0499023      0.0443986      0.031723       0.0307684      0.075848       0.04894        0.029566       0.00368022     0.0083226      0.0450288      0.0479852      0.0319261      0.036473       0.0371298      0.0227227      0.0484185      0.0187975      0.0509386      0.0367436      0.025841       0.00926573     0.0364089      0.0909743      0.0306823      0.0108084      0.0319053      0.0352223      0.0328748      0.0136695      0.0301734      0.0913886      0.0197868      0.0256399      0.0791115      0.0404594      0.0335972      0.0452864      0.0624438      0.0550641      0.024019       0.0333257      0.0067658      0.0341373      0.0750428      0.0809597      0.0352249      0.0208641      0.0985724      0.0240424      0.0331081      0.0265799      0.0306383      0.0363483      0.0374961      0.0315205      0.0185485      0.0426772      0.0227665      0.0983571      0.0332533      0.0324189      0.0225746      0.0307472      0.0762439      0.0384933      0.0065478      0.0703438      0.0253724      0.0175644      0.0238868      0.0283433      0.0474274      0.0338515      0.0127202      0.0244538      0.0181677      0.0219677      0.0493266      0.00902355     0.0240779      0.0268797      0.0372714      0.0367122      0.0150611      0.0320657      0.0265021      0.0374129      0.0921721      0.0309195      0.0299206      0.0529545      0.0524717      0.0209668      0.0248869      0.0267201      0.0416759      0.0181754      0.0219189      0.0349116      0.0216898      0.0503467      0.0523082      0.043569       0.0241767      0.0304826      0.0489343      0.0244544      0.0988144      0.0363566      0.0224797      0.0467876      0.0541836      0.0486135      0.0403466      0.0327579      0.0191147      0.0363587      0.0153507      0.0348697      0.069701       0.028223       0.0178176      0.0173483      0.031267       0.0454142      0.0303387      0.0486876      0.0301851      
0.0172551      0.0291845      0.0744888      0.00452714     0.0115166      0.0406135      0.048289       0.046816       0.00347227     0.0231749      0.0155048      0.0241763      0.0199251      0.0279939      0.0609298      0.0202525      0.0197704      0.0229568      0.040172       0.0280253      0.0111232      0.0314396      0.0340729      0.0713714      0.0234813      0.0240182      0.0406107      0.0286287      0.0392266      0.00308779     0.00736076     0.024599       0.0321608      0.0436407      0.0418031      0.0386744      0.0211449      0.0610511      0.021192       0.0354354      0.0368521      0.0241738      0.00904493     0.0396859      0.0378298      0.0348867      0.00993829     0.0410027      0.0337834      0.0407013      0.014204       0.0334461      0.0370814      0.0141025      0.0292529      0.0436928      0.027646       0.0316816      0.0920718      0.0479572      0.0379842      0.0240723      0.033272       0.00537334     0.0272992      0.0343395      0.0414839      0.0410171      0.0143533      0.039966       0.0218583      0.0237154      0.0198376      0.0422481      0.0533874      0.0599005      0.0219189      0.0210132      0.0753512      0.0266106      0.0405641      0.0282262      0.0373356      0.0230552      0.0316983      0.0335122      0.041634       0.00543324     0.0464779      0.0182609      0.0163194      0.0218725      0.0233433      0.0278716      0.0515146      0.0129413      0.0268116      0.0178938      0.0243687      0.0303753      0.00743301     0.0231597      0.0209712      0.0306081      0.0302608      0.0159563      0.0300603      0.0326847      0.0609506      0.045598       0.0192306      0.0381771      0.0287971      0.0356273      0.0175821      0.0269423      0.0304167      0.0294318      0.0183176      0.0177013      0.0426238      0.0193061      0.0317761      0.032457       0.0327453      0.026284       0.0423291      0.0972098      0.0297895      0.0475419      0.0384214      0.0270863      0.032544       0.0308633      0.035122       0.0285764      0.0304587      0.0143584      0.0569958      0.0153106      0.0267371      0.0356786      0.038126       0.0188045      0.0192154      0.0224048      0.0542236      0.0313603      0.0934441      0.0355467      
0.0355985      0.0520734      0.0982439      0.011814       0.026197       0.0940486      0.0764923      0.0757482      0.00882293     0.0455695      0.0455599      0.0517142      0.0734255      0.0512579      0.0962675      0.0401185      0.0457658      0.045029       0.0668977      0.0509338      0.0352225      0.0604256      0.0579818      0.0996217      0.0574133      0.0454465      0.0730247      0.0528564      0.0753769      0.0082576      0.0216935      0.0504853      0.0559491      0.0993415      0.0685345      0.0640608      0.0424683      0.0958124      0.0660604      0.0593675      0.061837       0.0466843      0.0243737      0.0657325      0.0682438      0.0953783      0.0235372      0.0726145      0.0582407      0.0703895      0.0373572      0.0606794      0.0672685      0.0307613      0.0582495      0.0756821      0.0620822      0.0798322      0.099267       0.0827395      0.0743833      0.0477912      0.0582137      0.0135563      0.0497467      0.0618152      0.073268       0.0683603      0.0318019      0.0689769      0.043187       0.0451992      0.0502944      0.0799959      0.0999726      0.091016       0.0428588      0.0563536      0.0953852      0.0587208      0.0704371      0.0510505      0.0652041      0.0470178      0.057134       0.0617719      0.0907667      0.0131621      0.0796594      0.0372976      0.0534257      0.0432885      0.0446041      0.0591151      0.0956515      0.0333811      0.0966401      0.0388724      0.0977737      0.0544391      0.0174813      0.0457642      0.0411582      0.0537916      0.053394       0.0412427      0.0539285      0.0664601      0.0928569      0.0756515      0.0427462      0.071097       0.0538867      0.0596736      0.0361431      0.0535391      0.0590815      0.0525448      0.0679424      0.0362121      0.0709942      0.0392419      0.0558655      0.0567458      0.0562201      0.0530407      0.081336       0.0993382      0.0648513      0.0759933      0.0640674      0.0650727      0.0562131      0.0556658      0.0589047      0.0514997      0.0543008      0.0307755      0.0901747      0.0539756      0.0490268      0.0677863      0.0815947      0.0702618      0.0507983      0.0542664      0.0945253      0.0568364      0.0986383      0.0647072      
0.0264193      0.0434041      0.0760544      0.00788157     0.0204233      0.0605898      0.0526167      0.0512349      0.00553604     0.0321286      0.0289456      0.031102       0.0293705      0.0477465      0.0581743      0.0313585      0.0263363      0.0321488      0.0757355      0.04001        0.0187362      0.0698107      0.046951       0.0644694      0.0301984      0.0372559      0.045457       0.0382322      0.0996053      0.00490838     0.0115867      0.0319706      0.0444366      0.056339       0.0784211      0.0678771      0.0381052      0.0581152      0.0380878      0.0488317      0.0635223      0.0431102      0.0165932      0.0722393      0.0437889      0.043976       0.017945       0.0937834      0.0574788      0.0872639      0.0279461      0.0675432      0.0432295      0.0211026      0.0660247      0.0478464      0.0341339      0.0386998      0.0775917      0.0501847      0.042922       0.0463606      0.0590939      0.00835917     0.0423266      0.0419808      0.0462812      0.0794741      0.0209412      0.0461675      0.0383942      0.0350912      0.0264281      0.0938639      0.0600824      0.0891654      0.0321305      0.0429861      0.0876573      0.0643189      0.0462367      0.0453103      0.0755222      0.0457978      0.0592261      0.040735       0.0468991      0.00891547     0.0494742      0.0274769      0.0238912      0.038674       0.0376139      0.0344653      0.069384       0.0251938      0.0378983      0.0346939      0.036965       0.0409854      0.0122079      0.0427587      0.0328896      0.0473696      0.0470428      0.0322422      0.0516246      0.0854499      0.0846961      0.0498583      0.0259955      0.0937376      0.0375493      0.048539       0.0292852      0.0566258      0.0672123      0.0421994      0.0277794      0.0286685      0.0858577      0.0336106      0.0429699      0.0434704      0.0475536      0.0559879      0.0897004      0.0812406      0.0764383      0.0519908      0.0686437      0.0616131      0.0455929      0.0404896      0.0493237      0.0412005      0.0517744      0.0222433      0.0885446      0.0242285      0.040537       0.0415158      0.0761142      0.0301128      0.0395234      0.0290647      0.0545305      0.0589828      0.0845107      0.0771006      
